,DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
1344,25,1.0,31.817630960281072,1.0,1.0,1.0,2015,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
1345,27,1.0,44.06421068774478,8.0,8.0,14.0,1977,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
1346,22,2.0,55.29303658197626,8.0,3.0,5.0,1960,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
1347,99,3.0,80.21308779032445,8.0,11.0,25.0,2004,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
1348,66,2.0,56.31452775570296,9.0,16.0,16.0,1989,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
1349,5,1.0,39.02329193555232,8.0,10.0,14.0,1987,0.150817539,16,3433,4,4,5,0,1,0,1,0,1
1350,23,2.0,61.654883875612384,11.0,2.0,17.0,2016,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
1351,26,3.0,64.62668133092603,9.0,7.0,12.0,1967,0.0,36,6714,2,0,2,0,1,0,1,0,1
1353,78,1.0,39.694298896951864,8.0,3.0,17.0,2001,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
1354,3,3.0,76.29975803092539,10.0,4.0,17.0,1983,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
1356,27,1.0,43.09656452364586,10.0,4.0,17.0,2018,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
1357,66,3.0,104.8985590212255,13.0,4.0,27.0,2014,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
1358,8,3.0,59.50448282333998,5.0,4.0,5.0,1969,0.458174486,26,4439,1,1,5,0,1,1,0,0,1
1359,79,2.0,46.33632353764246,6.0,2.0,12.0,1985,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
1360,103,3.0,65.48042710292503,6.0,6.0,9.0,1971,0.0006991189999999999,14,3369,24,0,3,0,1,0,1,0,1
1361,142,2.0,48.74652479134257,5.0,3.0,5.0,1967,0.051942062,17,4017,7,2,0,0,1,0,1,0,1
1362,42,2.0,59.12428259201472,11.0,7.0,12.0,2004,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
1365,45,1.0,40.67673763693134,6.0,5.0,5.0,1958,0.014423114,19,3806,4,0,3,0,1,0,1,0,1
1366,119,1.0,32.50970690617558,5.0,5.0,5.0,1962,0.000995363,42,7651,1,1,5,0,1,0,1,0,1
1367,177,2.0,48.77875252855506,5.0,8.0,9.0,1966,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
1368,81,3.0,66.63228095605812,9.0,6.0,12.0,1976,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
1369,27,2.0,68.84107267266855,66.0,2.0,2.0,2014,0.017647053,2,469,0,0,0,0,1,0,1,0,1
1370,9,1.0,45.815679423384296,8.0,9.0,14.0,1991,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
1371,53,1.0,35.108195778077366,9.0,5.0,12.0,1967,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
1372,66,2.0,51.05378744994755,9.0,7.0,12.0,1977,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
1373,9,2.0,58.80670258822468,11.0,4.0,10.0,2004,0.31019913,11,2748,1,0,0,0,1,0,1,0,1
1375,97,1.0,41.530724101175494,10.0,4.0,16.0,1982,0.306977489,27,5148,14,5,7,0,1,0,1,0,1
1376,46,2.0,48.98241271607788,5.0,3.0,5.0,1963,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
1377,83,1.0,37.18705603195506,6.0,8.0,9.0,1989,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
1379,62,1.0,49.30235656142082,11.0,9.0,17.0,2017,0.072157581,2,629,1,0,0,0,1,0,1,1,0
1380,195,3.0,75.5647086312659,9.0,5.0,7.0,1917,0.015016892,17,3079,59,0,8,0,1,0,1,0,1
1381,45,2.0,61.506881395218564,1.0,3.0,16.0,2017,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
1382,131,3.0,71.34864003826527,6.0,7.0,16.0,1969,0.0,23,3684,2,0,4,0,1,0,1,0,1
1383,101,2.0,52.12716660988564,7.0,6.0,12.0,1986,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
1384,90,1.0,32.58100064253131,5.0,1.0,5.0,1967,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
1385,80,2.0,48.42921517817457,6.0,4.0,12.0,1977,0.0,39,8647,0,0,5,0,1,0,1,0,1
1386,180,2.0,76.08331150229543,14.0,5.0,5.0,1918,0.037316452,32,6748,93,4,10,0,1,0,1,0,1
1387,87,1.0,43.19299151920922,8.0,17.0,17.0,1988,0.100455735,43,7227,0,1,6,0,1,0,1,1,0
1388,9,3.0,87.09621306447619,10.0,16.0,22.0,1988,0.136244425,11,2370,0,0,1,0,1,0,1,0,1
1389,63,1.0,37.534124702574225,8.0,13.0,16.0,1982,0.23861713,26,3889,6,3,6,0,1,0,1,0,1
1390,53,2.0,57.915596145202606,1.0,5.0,9.0,2017,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
1391,8,2.0,56.972528806863096,8.0,16.0,16.0,1983,0.458174486,26,4439,1,1,5,0,1,1,0,0,1
1392,48,2.0,52.29993916288293,8.0,15.0,16.0,1980,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
1393,27,2.0,63.85039967723234,9.0,8.0,14.0,2011,0.072157581,2,629,1,0,0,0,1,0,1,1,0
1394,94,1.0,50.56965731409057,10.0,12.0,19.0,2008,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
1396,94,2.0,46.97284160224224,5.0,4.0,9.0,1974,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
1397,27,0.0,138.42769426834766,0.0,3.0,3.0,2016,0.07542368,11,3097,0,0,0,0,1,0,1,0,1
1398,90,2.0,43.87102586277203,5.0,5.0,9.0,1969,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
1399,18,1.0,39.15148181649804,8.0,15.0,17.0,1997,0.0,30,5562,0,0,5,0,1,0,1,1,0
1400,11,1.0,35.294378857175346,6.0,2.0,9.0,1972,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
1401,1,2.0,52.036460511287224,0.0,4.0,17.0,2015,0.007122317,1,264,0,0,1,0,1,0,1,0,1
1402,29,2.0,43.95039123034485,6.0,5.0,5.0,1961,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
1404,20,2.0,54.57386125695199,11.0,10.0,16.0,1981,0.019508796,37,7687,11,5,5,0,1,0,1,0,1
1405,99,2.0,44.56518865981512,5.0,5.0,9.0,1970,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
1407,23,1.0,43.35855166541237,8.0,2.0,17.0,2014,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
1409,84,1.0,44.275244290598714,6.0,8.0,12.0,1969,0.14966637300000002,22,4789,2,4,1,0,1,0,1,0,1
1410,74,1.0,49.63571164682248,1.0,1.0,1.0,1977,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
1411,56,3.0,78.64986154906079,10.0,7.0,17.0,1986,0.0,23,5067,4,2,6,0,1,0,1,0,1
1412,90,2.0,54.358329938725575,9.0,15.0,17.0,1990,0.246031548,22,3151,4,3,3,0,1,1,0,0,1
1413,2,2.0,45.74523343552936,6.0,9.0,9.0,1969,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
1414,6,1.0,41.197983495729325,9.0,16.0,16.0,1992,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1415,11,3.0,69.80955651437621,8.0,10.0,12.0,1975,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
1416,27,2.0,63.456180819270884,10.0,3.0,17.0,2017,0.017647053,2,469,0,0,0,0,1,0,1,0,1
1418,34,3.0,83.61281538180323,1.0,18.0,25.0,2018,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
1419,101,3.0,80.7122257530278,9.0,11.0,17.0,2017,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
1421,196,2.0,47.08009784713021,6.0,3.0,10.0,1966,0.0,30,7538,87,5,5,0,1,0,1,0,1
1422,195,5.0,95.61753300887104,7.0,7.0,7.0,1940,0.015016892,17,3079,59,0,8,0,1,0,1,0,1
1423,109,1.0,39.784653206633465,8.0,2.0,17.0,1995,0.1363303,30,6141,10,3,6,0,1,0,1,0,1
1424,83,3.0,67.74049641483438,7.0,5.0,16.0,1978,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
1425,84,2.0,46.59057746659895,6.0,4.0,5.0,1964,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
1426,17,3.0,86.64659729343039,10.0,10.0,16.0,1982,0.0,18,3374,5,1,2,0,1,0,1,0,1
1427,79,2.0,45.667851633119895,6.0,12.0,12.0,1975,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
1428,23,2.0,53.19964976411252,9.0,3.0,3.0,2019,0.005767451,1,388,0,0,0,0,1,0,1,0,1
1429,147,2.0,47.79670404845714,5.0,5.0,5.0,1964,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
1430,15,1.0,41.44637240817116,7.0,9.0,14.0,2008,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
1431,10,3.0,58.27360516695238,5.0,9.0,9.0,1973,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
1432,67,1.0,38.27406295653404,10.0,11.0,16.0,1980,0.100455735,43,7227,0,1,6,0,1,0,1,1,0
1433,27,2.0,65.94857206582735,8.0,13.0,17.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
1434,53,1.0,35.42770508996553,8.0,9.0,24.0,2019,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
1435,99,1.0,36.28547621093076,6.0,7.0,9.0,1972,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
1436,6,2.0,61.77979587935584,13.0,24.0,25.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1438,8,2.0,48.47069493308249,5.0,3.0,5.0,1965,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
1439,46,3.0,60.920827959167184,6.0,8.0,9.0,1971,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
1441,1,2.0,67.82586221263361,10.0,3.0,17.0,2015,0.007122317,1,264,0,0,1,0,1,0,1,0,1
1442,9,1.0,44.35151094106474,8.0,10.0,14.0,1991,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
1443,94,2.0,83.60652203348158,12.0,11.0,24.0,2009,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
1444,148,2.0,39.02382039371991,4.0,6.0,9.0,1966,0.313924552,22,4625,11,2,10,0,1,0,1,0,1
1446,37,2.0,67.86750577339636,8.0,4.0,5.0,1957,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1
1447,126,2.0,54.96216124539762,9.0,12.0,12.0,1977,0.333891544,30,6564,1,0,0,0,1,0,1,0,1
1448,84,3.0,61.83520734983115,5.0,3.0,9.0,1974,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
1449,6,2.0,62.898664497303066,0.0,16.0,17.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1450,167,3.0,58.94269867049904,7.0,2.0,4.0,1952,0.050272014,21,4231,14,0,3,0,1,0,1,0,1
1451,29,3.0,60.78433596107278,5.0,5.0,5.0,1969,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
1452,47,3.0,64.84498938271973,7.0,10.0,12.0,1978,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
1453,2,2.0,61.80992816066186,0.0,1.0,1.0,1977,0.130617806,39,10418,9,1,9,0,1,0,1,0,1
1454,1,19.0,42.00604570550408,7.0,17.0,17.0,2014,0.007122317,1,264,0,0,1,0,1,0,1,0,1
1455,54,2.0,79.81053487161843,78.0,10.0,15.0,2014,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
1456,94,3.0,65.84801557386422,8.0,5.0,9.0,1974,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
1457,23,2.0,94.03937193064564,15.0,20.0,25.0,2011,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
1460,46,2.0,49.65365545860962,6.0,5.0,9.0,1969,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
1462,9,2.0,65.31820144318604,11.0,9.0,14.0,2009,0.13012277,8,1986,0,0,0,0,1,0,1,0,1
1466,39,1.0,36.53902563270545,9.0,4.0,12.0,1974,0.428825818,25,5011,8,0,2,0,1,0,1,0,1
1467,11,3.0,62.25714314927862,5.0,9.0,9.0,1972,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
1468,91,1.0,41.53760936085999,9.0,5.0,14.0,1970,0.333891544,30,6564,1,0,0,0,1,0,1,0,1
1470,119,2.0,45.1232190583869,5.0,2.0,5.0,1962,0.000995363,42,7651,1,1,5,0,1,0,1,0,1
1472,53,2.0,58.68504831645457,8.0,4.0,14.0,1973,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
1473,27,1.0,51.642368028324185,12.0,11.0,14.0,2013,0.051815435,5,1227,0,0,0,0,1,0,1,0,1
1474,70,3.0,68.36107937928227,9.0,16.0,16.0,1990,0.093442564,23,4635,5,2,4,0,1,0,1,0,1
1475,112,3.0,59.08589772126491,5.0,7.0,9.0,1977,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
1476,101,1.0,23.583219633372888,3.0,3.0,5.0,1968,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
1477,42,1.0,41.740798687347116,8.0,14.0,16.0,2009,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
1478,75,2.0,46.222165800286376,5.0,5.0,5.0,1962,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
1481,72,2.0,42.70811046583046,6.0,12.0,14.0,1970,0.210473241,11,2398,2,3,0,0,1,0,1,0,1
1482,47,2.0,42.89803688780378,5.0,9.0,9.0,1966,0.458174486,26,4439,1,1,5,0,1,1,0,0,1
1485,1,2.0,65.84768944075876,1.0,9.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
1487,175,3.0,70.27365431580067,9.0,9.0,14.0,1974,0.007658515,35,7077,56,3,19,0,1,0,1,0,1
1489,9,3.0,73.03223080626034,8.0,11.0,12.0,1977,0.136244425,11,2370,0,0,1,0,1,0,1,0,1
1490,67,1.0,36.24330245749221,6.0,6.0,9.0,1977,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
1491,4,2.0,42.82269263720922,5.0,5.0,5.0,1958,0.327018035,12,2270,23,1,0,0,1,0,1,0,1
1492,126,2.0,54.054722134638425,8.0,4.0,7.0,1959,0.486245621,13,2514,19,0,6,0,1,0,1,0,1
1494,23,3.0,76.90075590109018,8.0,4.0,4.0,1962,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
1495,22,2.0,47.08313226047063,5.0,4.0,9.0,1970,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
1496,36,2.0,40.531333823012865,7.0,1.0,9.0,1968,0.08761909,8,1497,5,1,0,0,1,0,1,0,1
1497,109,1.0,37.26507008021768,9.0,9.0,12.0,2011,0.1363303,30,6141,10,3,6,0,1,0,1,0,1
1498,11,2.0,55.67230114435878,8.0,1.0,5.0,1959,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
1499,120,2.0,85.0876429469312,10.0,7.0,10.0,2020,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
1500,18,1.0,41.097130551801904,8.0,13.0,14.0,1988,0.0,30,5562,0,0,5,0,1,0,1,1,0
1501,94,2.0,47.48025465670002,6.0,3.0,9.0,1974,0.521867054,25,6149,0,0,0,0,1,0,1,0,1
1502,101,2.0,45.45980402032584,5.0,1.0,5.0,1966,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
1503,86,5.0,108.0573980564894,8.0,3.0,5.0,1942,0.161975568,31,7010,5,3,7,0,1,1,0,0,1
1504,1,1.0,62.494611334589,0.0,1.0,1.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
1505,142,2.0,44.43933808936862,5.0,5.0,5.0,1964,0.051942062,17,4017,7,2,0,0,1,0,1,0,1
1507,66,2.0,49.21454659441765,7.0,13.0,16.0,1970,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
1508,186,1.0,42.13000092337775,10.0,8.0,17.0,1982,0.007658515,35,7077,56,3,19,0,1,0,1,0,1
1509,6,2.0,56.961779729175866,1.0,17.0,17.0,2016,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1510,99,3.0,61.21290829541348,6.0,1.0,9.0,1973,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
1511,30,2.0,59.91620672882547,1.0,15.0,17.0,2015,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
1512,111,2.0,57.65836071930564,9.0,12.0,21.0,2010,0.093442564,23,4635,5,2,4,0,1,0,1,0,1
1513,10,4.0,83.8333874291685,6.0,1.0,9.0,1969,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
1515,47,1.0,36.61504806848679,6.0,3.0,12.0,1976,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
1516,27,2.0,71.74048016200544,12.0,1.0,16.0,2017,0.017647053,2,469,0,0,0,0,1,0,1,0,1
1517,78,2.0,44.22612916562809,6.0,6.0,9.0,1973,0.219006007,28,6746,3,1,4,0,1,0,1,0,1
1518,17,2.0,48.58474971007254,5.0,5.0,5.0,1963,0.0,18,3374,5,1,2,0,1,0,1,0,1
1520,6,2.0,52.38623161859485,9.0,9.0,17.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1522,1,1.0,38.21750611686219,8.0,8.0,17.0,1992,0.025609157,33,5261,0,3,1,0,1,0,1,0,1
1523,23,2.0,60.318826533326224,1.0,6.0,17.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
1524,63,2.0,53.35060109233924,8.0,11.0,12.0,1980,0.23861713,26,3889,6,3,6,0,1,0,1,0,1
1525,2,1.0,30.308337787446536,5.0,5.0,9.0,1974,0.130617806,39,10418,9,1,9,0,1,0,1,0,1
1526,75,2.0,60.61073014545917,5.0,5.0,5.0,1964,0.122090347,29,6566,7,4,0,0,1,0,1,0,1
1527,6,3.0,102.25905343435456,1.0,24.0,25.0,2016,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1528,105,2.0,39.28575413491308,6.0,7.0,9.0,1971,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
1529,7,1.0,38.90591147508345,8.0,15.0,18.0,2008,0.130617806,39,10418,9,1,9,0,1,0,1,0,1
1531,161,1.0,51.273913448512936,5.0,9.0,9.0,2015,0.014423114,19,3806,4,0,3,0,1,0,1,0,1
1532,21,2.0,48.688368478281205,5.0,9.0,14.0,1974,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
1533,138,2.0,40.67294135925629,5.0,7.0,8.0,1963,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
1534,103,2.0,64.2630490902412,10.0,5.0,17.0,1996,0.151346216,32,5889,10,4,1,0,1,1,0,0,1
1535,128,1.0,38.19657728923015,7.0,17.0,17.0,2003,0.0,27,4798,0,2,8,0,1,0,1,0,1
1536,96,3.0,76.73204237493502,10.0,6.0,10.0,1996,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
1538,27,1.0,36.34098600517275,10.0,11.0,17.0,2018,0.011654127,4,915,0,0,0,0,1,0,1,0,1
1539,0,3.0,76.58503527580281,8.0,4.0,8.0,1960,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
1540,28,2.0,46.19596642107624,5.0,5.0,5.0,1961,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
1542,12,1.0,40.197582965916574,8.0,9.0,12.0,1997,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
1543,45,2.0,41.28623834787492,6.0,5.0,12.0,1972,0.014423114,19,3806,4,0,3,0,1,0,1,0,1
1544,62,1.0,40.99347815705585,6.0,9.0,9.0,1975,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
1546,44,1.0,39.12028530139232,8.0,5.0,14.0,1995,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
1547,21,3.0,60.44391134620359,6.0,2.0,5.0,1966,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
1548,75,2.0,40.32036989963965,6.0,3.0,12.0,1966,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
1549,69,3.0,73.00502753600314,10.0,12.0,16.0,1982,0.000991363,33,6783,3,1,9,0,1,0,1,0,1
1550,61,2.0,54.58973109275952,8.0,11.0,12.0,1981,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
1552,0,1.0,30.945973161566723,5.0,5.0,5.0,1974,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
1553,109,2.0,54.002829452608545,8.0,25.0,25.0,2011,0.1363303,30,6141,10,3,6,0,1,0,1,0,1
1554,27,3.0,86.98702100925037,11.0,1.0,1.0,1977,0.017647053,2,469,0,0,0,0,1,0,1,0,1
1556,94,1.0,38.978421977802896,9.0,12.0,16.0,1977,0.521867054,25,6149,0,0,0,0,1,0,1,0,1
1557,29,1.0,32.59723991717217,5.0,2.0,5.0,1964,0.086885265,10,2277,2,0,0,0,1,0,1,0,1
1558,79,2.0,62.010542408140424,14.0,4.0,19.0,2002,0.122090347,29,6566,7,4,0,0,1,0,1,0,1
1559,46,1.0,36.007450184838994,9.0,7.0,17.0,2008,0.0,47,11319,0,3,5,0,1,0,1,0,1
1560,21,2.0,49.08619004274541,5.0,4.0,12.0,1968,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
1561,146,2.0,45.09159844524716,1.0,5.0,18.0,2017,0.236108458,16,3893,27,3,10,0,1,0,1,0,1
1562,31,2.0,62.96924132888161,10.0,9.0,14.0,1998,0.151346216,32,5889,10,4,1,0,1,1,0,0,1
1563,27,2.0,60.05405781030816,1.0,1.0,1.0,1977,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
1565,9,2.0,50.40095078883286,8.0,2.0,17.0,1996,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
1566,10,3.0,76.3180106621947,10.0,7.0,16.0,1983,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
1567,27,1.0,45.39198628815063,8.0,3.0,9.0,1977,0.01405792,1,290,0,0,0,0,1,0,1,0,1
1568,8,1.0,39.18277210246964,8.0,7.0,17.0,2009,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
1569,90,2.0,42.09191272692544,6.0,7.0,9.0,1969,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
1570,19,2.0,43.243902072057494,5.0,2.0,5.0,1965,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
1572,0,2.0,49.33521674107022,5.0,4.0,5.0,1964,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
1574,6,2.0,61.76864050974965,1.0,3.0,17.0,2015,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1575,15,1.0,43.93852083239559,8.0,8.0,12.0,2006,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
1576,138,2.0,36.28033417674996,5.0,7.0,9.0,1968,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
1577,105,2.0,48.53140545826851,4.0,8.0,8.0,1965,0.040242764,25,3478,11,3,1,0,1,0,1,0,1
1579,48,3.0,98.1528021652578,1.0,1.0,1.0,2017,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
1580,27,2.0,59.715761844761076,0.0,1.0,1.0,2018,0.072157581,2,629,1,0,0,0,1,0,1,1,0
1581,93,2.0,45.823092637004116,6.0,2.0,9.0,1975,0.521867054,25,6149,0,0,0,0,1,0,1,0,1
1582,33,3.0,80.12269103313658,7.0,7.0,8.0,1958,0.051942062,17,4017,7,2,0,0,1,0,1,0,1
1583,164,1.0,35.558981118940096,9.0,3.0,12.0,1972,0.486245621,13,2514,19,0,6,0,1,0,1,0,1
1584,70,3.0,62.03903789429478,5.0,5.0,9.0,1977,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
1585,21,3.0,62.510779851196226,6.0,4.0,9.0,1972,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
1586,4,2.0,45.595235996477506,5.0,5.0,5.0,1961,0.042031587,37,6856,84,2,5,0,1,0,1,0,1
1588,191,3.0,77.78627940174954,10.0,14.0,16.0,1982,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
1589,170,2.0,42.48970549472626,5.0,5.0,8.0,1962,0.21843974,21,4472,6,4,7,0,1,0,1,1,0
1592,9,1.0,34.14170720107184,9.0,8.0,12.0,2012,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
1593,9,2.0,66.94246937877189,1.0,1.0,1.0,1977,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
1595,34,3.0,81.31118405697569,10.0,12.0,17.0,1996,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
1596,93,2.0,64.58020566339879,11.0,7.0,17.0,2008,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
1597,74,2.0,57.702986875323475,9.0,9.0,16.0,1986,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
1600,24,2.0,54.82997307843928,7.0,4.0,5.0,1958,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
1601,147,2.0,54.101740874496095,9.0,4.0,12.0,1974,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
1602,84,1.0,38.61606434110731,10.0,10.0,16.0,1985,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
1603,168,4.0,121.2206313475439,14.0,2.0,2.0,2017,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
1604,27,1.0,41.409194809378064,11.0,18.0,19.0,2019,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
1606,143,3.0,78.18844672907393,10.0,16.0,16.0,1983,0.049863387,18,3746,9,3,1,0,1,0,1,0,1
1608,6,1.0,4.6049430349706135,1.0,3.0,25.0,2014,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
1609,9,3.0,86.80239639788034,1.0,1.0,1.0,1977,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
1610,23,3.0,77.70323311564941,0.0,13.0,17.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
1611,31,2.0,60.34108387175392,10.0,11.0,14.0,2000,0.151346216,32,5889,10,4,1,0,1,1,0,0,1
1612,86,1.0,33.612695693956645,8.0,3.0,9.0,1965,0.161975568,31,7010,5,3,7,0,1,1,0,0,1
1613,1,3.0,116.32251244256749,16.0,8.0,16.0,2010,0.014580716,3,760,1,0,0,0,1,0,1,0,1
1614,21,2.0,38.90508918820912,5.0,6.0,9.0,1970,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
1616,110,2.0,60.49023878617543,11.0,7.0,7.0,1996,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
1617,85,3.0,75.03523519079158,10.0,10.0,16.0,1979,0.037177818,52,11217,1,1,7,0,1,0,1,0,1
1618,10,1.0,32.49081963090148,5.0,1.0,9.0,1970,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
1619,54,2.0,77.18844745256928,1.0,1.0,1.0,2015,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
1621,145,1.0,37.48290782543492,11.0,11.0,12.0,1999,0.0,30,5562,0,0,5,0,1,0,1,1,0
1622,9,2.0,55.126426316709356,8.0,4.0,14.0,2004,0.13012277,8,1986,0,0,0,0,1,0,1,0,1
1623,13,3.0,86.01092354089154,8.0,8.0,14.0,1997,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
1624,90,1.0,31.552775464231228,5.0,5.0,5.0,1966,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
